education_level,degree_stream,skills,location,interests,risk_preference,years_experience,salary,demand_label,next_role_success,burnout_label
bachelors,computer science,"php,developer,python,java,sql,javascript,data",india,"career,growth",medium,3,13896.13,increasing,1,1
bachelors,computer science,"node,developer",india,"career,growth",medium,0,17897.3,increasing,0,1
bachelors,computer science,"full,stack,developer,java,sql,javascript,react,data",india,"career,growth",medium,2,20598.03,increasing,1,0
bachelors,computer science,"wordpress,developer,java,javascript,data",india,"career,growth",medium,5,20068.98,increasing,1,1
bachelors,computer science,"wordpress,developer,java,sql,javascript,data",india,"career,growth",medium,5,20603.89,increasing,1,0
bachelors,computer science,"full,stack,developer,sql,data",india,"career,growth",medium,1,23506.83,increasing,1,0
bachelors,computer science,"javascript,developer,python,java,sql,data",india,"career,growth",medium,0,20414.15,increasing,1,1
bachelors,computer science,"java,developer,data",india,"career,growth",medium,4,20760.4,increasing,1,0
bachelors,computer science,"software,engineer,python,java,sql,javascript,machine learning,data",india,"career,growth",medium,2,15801.91,increasing,1,1
bachelors,computer science,"flutter,developer,java",india,"career,growth",medium,1,17148.36,increasing,0,0
bachelors,computer science,"java,developer,data",india,"career,growth",medium,0,19084.08,increasing,1,0
bachelors,computer science,"ios,developer,machine learning",india,"career,growth",medium,3,14657.34,increasing,1,0
bachelors,computer science,"full,stack,developer,react",india,"career,growth",medium,1,20442.11,increasing,0,0
bachelors,computer science,"node,developer,java,sql,react,data",india,"career,growth",medium,1,18026.74,increasing,1,1
bachelors,computer science,"php,developer,java,javascript",india,"career,growth",medium,5,14931.63,increasing,1,0
bachelors,computer science,"backend,developer,java,sql,javascript,react,data",india,"career,growth",medium,4,18169.11,increasing,0,0
bachelors,computer science,"full,stack,developer",india,"career,growth",medium,3,15692.09,increasing,0,0
bachelors,data science,"machine,learning,python,java,sql,machine learning,data",india,"career,growth",medium,1,14991.38,stable,0,1
bachelors,computer science,"node,developer,java,sql,javascript,react,data",india,"career,growth",medium,3,18976.52,increasing,1,0
bachelors,computer science,"ios,developer",india,"career,growth",medium,2,18951.52,increasing,1,1
bachelors,computer science,"devops,engineer,python,java",india,"career,growth",medium,4,24380.61,increasing,0,1
bachelors,computer science,"php,developer,java,javascript",india,"career,growth",medium,0,16391.73,increasing,0,0
bachelors,computer science,"ios,developer,sql,react,data",india,"career,growth",medium,1,22813.99,increasing,0,1
bachelors,computer science,"ios,developer,sql,data",india,"career,growth",medium,4,18624.29,increasing,1,1
bachelors,computer science,"ios,developer",india,"career,growth",medium,0,13906.94,increasing,1,0
bachelors,computer science,"software,engineer,python,java,machine learning",india,"career,growth",medium,5,24022.8,increasing,1,1
bachelors,computer science,"javascript,developer,java,data",india,"career,growth",medium,0,16657.8,increasing,0,1
bachelors,computer science,"php,developer,sql",india,"career,growth",medium,4,20722.25,increasing,1,0
bachelors,computer science,"software,engineer,java",india,"career,growth",medium,0,15840.47,increasing,0,1
bachelors,computer science,"software,engineer,python,java,sql,javascript",india,"career,growth",medium,4,17059.05,increasing,0,1
bachelors,computer science,"java,developer,react,data",india,"career,growth",medium,3,16740.94,increasing,1,1
bachelors,computer science,"devops,engineer,python",india,"career,growth",medium,3,24083.92,increasing,0,0
bachelors,engineering,"database,administrator,sql,data",india,"career,growth",medium,3,17831.68,increasing,0,0
bachelors,computer science,"backend,developer,sql,data",india,"career,growth",medium,4,20871.4,increasing,1,0
bachelors,computer science,"wordpress,developer,java,javascript",india,"career,growth",medium,0,24420.78,increasing,0,1
bachelors,computer science,"full,stack,developer,java,javascript,react,data",india,"career,growth",medium,1,15015.13,increasing,0,1
bachelors,data science,"machine,learning,python,machine learning,data",india,"career,growth",medium,3,16112.23,stable,1,0
bachelors,computer science,"node,developer,java,sql,javascript,data",india,"career,growth",medium,2,17572.91,increasing,0,1
bachelors,computer science,"php,developer,java,sql,javascript",india,"career,growth",medium,1,20212.2,increasing,1,0
bachelors,computer science,"django,developer,python,java,javascript",india,"career,growth",medium,5,13667.43,increasing,1,0
bachelors,computer science,"flutter,developer",india,"career,growth",medium,0,18318.32,increasing,0,0
bachelors,computer science,"wordpress,developer,java,sql,javascript,data",india,"career,growth",medium,1,20235.18,increasing,0,1
bachelors,computer science,"devops,engineer,sql",india,"career,growth",medium,5,14988.73,increasing,0,0
bachelors,engineering,"database,administrator,data",india,"career,growth",medium,2,17728.29,increasing,0,1
bachelors,computer science,"software,engineer,python,java,data",india,"career,growth",medium,0,23371.45,increasing,1,1
bachelors,computer science,"backend,developer,java,javascript",india,"career,growth",medium,4,20197.91,increasing,0,0
bachelors,computer science,"php,developer",india,"career,growth",medium,5,24640.46,increasing,0,1
bachelors,computer science,"full,stack,developer,java,sql,javascript,data",india,"career,growth",medium,1,23450.05,increasing,0,1
bachelors,computer science,"ios,developer,data",india,"career,growth",medium,4,14269.11,increasing,1,1
bachelors,computer science,"wordpress,developer",india,"career,growth",medium,3,19916.3,increasing,1,0
bachelors,computer science,"full,stack,developer,java,sql,javascript,data",india,"career,growth",medium,3,15504.01,increasing,1,1
bachelors,computer science,"django,developer,python,java,javascript,data",india,"career,growth",medium,4,22484.56,increasing,1,0
bachelors,computer science,"django,developer,python,java,sql,javascript,data",india,"career,growth",medium,4,24331.13,increasing,0,1
bachelors,computer science,"software,engineer,java,react,data",india,"career,growth",medium,1,23767.67,increasing,1,1
bachelors,computer science,"wordpress,developer",india,"career,growth",medium,2,17539.27,increasing,0,1
bachelors,computer science,"java,developer",india,"career,growth",medium,0,14914.68,increasing,0,1
bachelors,computer science,"backend,developer,python,sql,data",india,"career,growth",medium,4,15603.68,increasing,0,0
bachelors,computer science,"django,developer,python,java,sql,javascript,machine learning,data",india,"career,growth",medium,1,14018.52,increasing,0,1
bachelors,computer science,"backend,developer,java,sql",india,"career,growth",medium,2,20040.39,increasing,0,1
bachelors,computer science,"software,engineer,python",india,"career,growth",medium,1,18984.16,increasing,0,1
bachelors,data science,"machine,learning,machine learning,data",india,"career,growth",medium,1,23972.4,stable,0,0
bachelors,computer science,"flutter,developer,sql,data",india,"career,growth",medium,5,18705.13,increasing,0,1
bachelors,computer science,"full,stack,developer,sql,react,data",india,"career,growth",medium,4,16509.43,increasing,1,0
bachelors,data science,"machine,learning,java,sql,javascript,react,machine learning,data",india,"career,growth",medium,4,21663.97,stable,0,1
bachelors,computer science,"software,engineer,data",india,"career,growth",medium,5,23519.82,increasing,0,0
bachelors,computer science,"django,developer,python,react,data",india,"career,growth",medium,0,20068.36,increasing,0,0
bachelors,computer science,"javascript,developer,java,react",india,"career,growth",medium,2,22838.4,increasing,1,0
bachelors,computer science,"software,engineer,data",india,"career,growth",medium,0,19683.59,increasing,0,0
bachelors,computer science,"ios,developer,sql,react,data",india,"career,growth",medium,5,19644.31,increasing,1,0
bachelors,computer science,"backend,developer,python,java,javascript,data",india,"career,growth",medium,1,21943.0,increasing,0,1
bachelors,data science,"machine,learning,machine learning,data",india,"career,growth",medium,3,23330.81,stable,1,1
bachelors,computer science,"devops,engineer,python,machine learning,data",india,"career,growth",medium,2,22393.36,increasing,0,0
bachelors,computer science,"django,developer,python,java,javascript,data",india,"career,growth",medium,3,13849.09,increasing,0,0
bachelors,computer science,"java,developer,python,sql,javascript,data",india,"career,growth",medium,2,20133.45,increasing,0,1
bachelors,computer science,"flutter,developer",india,"career,growth",medium,2,19302.01,increasing,0,1
bachelors,computer science,"full,stack,developer,java,data",india,"career,growth",medium,2,23232.41,increasing,1,1
bachelors,computer science,"php,developer,data",india,"career,growth",medium,0,21032.7,increasing,0,1
bachelors,computer science,"devops,engineer,data",india,"career,growth",medium,5,23500.16,increasing,0,1
bachelors,computer science,"devops,engineer,sql",india,"career,growth",medium,2,16293.15,increasing,0,1
bachelors,computer science,"php,developer,java,javascript",india,"career,growth",medium,3,16335.15,increasing,1,1
bachelors,computer science,"django,developer,python",india,"career,growth",medium,0,23147.54,increasing,1,1
bachelors,computer science,"django,developer,python,machine learning,data",india,"career,growth",medium,5,15330.32,increasing,1,0
bachelors,engineering,"network,administrator,python",india,"career,growth",medium,3,16633.63,stable,0,1
bachelors,computer science,"django,developer,python,java,javascript,data",india,"career,growth",medium,0,14704.06,increasing,0,0
bachelors,computer science,"full,stack,developer,java,javascript,data",india,"career,growth",medium,3,17120.56,increasing,1,0
bachelors,engineering,"network,administrator,data",india,"career,growth",medium,1,21688.9,stable,1,1
bachelors,computer science,"devops,engineer,java,javascript",india,"career,growth",medium,3,19509.84,increasing,1,0
bachelors,computer science,"php,developer,java,javascript,data",india,"career,growth",medium,5,16265.49,increasing,0,0
bachelors,computer science,"flutter,developer,java,sql,data",india,"career,growth",medium,2,23291.88,increasing,0,0
bachelors,computer science,"full,stack,developer,java,sql,javascript,data",india,"career,growth",medium,5,21292.87,increasing,1,1
bachelors,computer science,"django,developer,python,sql,data",india,"career,growth",medium,5,23195.73,increasing,1,1
bachelors,computer science,"software,engineer,java,sql,javascript",india,"career,growth",medium,2,21296.02,increasing,0,0
bachelors,computer science,"java,developer,sql,javascript,data",india,"career,growth",medium,0,15774.53,increasing,0,0
bachelors,computer science,"node,developer,data",india,"career,growth",medium,3,19767.45,increasing,1,0
bachelors,computer science,"node,developer,java,sql,javascript,react,data",india,"career,growth",medium,1,18223.72,increasing,0,0
bachelors,computer science,"backend,developer,java,sql",india,"career,growth",medium,4,19355.51,increasing,1,1
bachelors,computer science,"node,developer,python,java,sql,javascript,react,data",india,"career,growth",medium,2,24753.07,increasing,0,0
bachelors,computer science,"node,developer,sql,data",india,"career,growth",medium,3,17135.24,increasing,0,1
bachelors,computer science,"devops,engineer,sql,data",india,"career,growth",medium,5,14531.68,increasing,1,0
bachelors,computer science,"javascript,developer,java,data",india,"career,growth",medium,3,13588.51,increasing,1,1
bachelors,computer science,"node,developer,java,javascript,react",india,"career,growth",medium,2,15508.09,increasing,1,1
bachelors,computer science,"full,stack,developer,java,javascript,react",india,"career,growth",medium,2,16987.29,increasing,0,1
bachelors,computer science,"full,stack,developer,python,java,javascript,data",india,"career,growth",medium,4,18630.07,increasing,1,0
bachelors,computer science,"java,developer,sql,react",india,"career,growth",medium,0,24879.11,increasing,0,0
bachelors,computer science,"wordpress,developer,data",india,"career,growth",medium,4,20046.76,increasing,1,1
bachelors,computer science,"javascript,developer,java",india,"career,growth",medium,5,15280.98,increasing,1,1
bachelors,computer science,"django,developer,python,java,sql,javascript,data",india,"career,growth",medium,2,16647.39,increasing,1,0
bachelors,data science,"machine,learning,python,machine learning",india,"career,growth",medium,5,19461.13,stable,0,0
bachelors,computer science,"javascript,developer,java",india,"career,growth",medium,1,20050.47,increasing,1,1
bachelors,computer science,"devops,engineer",india,"career,growth",medium,2,18610.45,increasing,0,0
bachelors,computer science,"java,developer,python,sql,javascript,data",india,"career,growth",medium,5,16898.94,increasing,0,0
bachelors,computer science,"backend,developer,java,sql,data",india,"career,growth",medium,3,18628.27,increasing,0,0
bachelors,engineering,"network,administrator,sql,data",india,"career,growth",medium,2,24190.46,stable,1,0
bachelors,computer science,"php,developer,java,sql,javascript",india,"career,growth",medium,5,22806.91,increasing,1,0
bachelors,computer science,"flutter,developer,java,javascript",india,"career,growth",medium,3,20143.43,increasing,0,1
bachelors,computer science,"php,developer,java,sql,javascript",india,"career,growth",medium,4,22793.23,increasing,0,1
bachelors,computer science,"ios,developer",india,"career,growth",medium,4,20855.02,increasing,0,1
bachelors,computer science,"software,engineer,java,sql,data",india,"career,growth",medium,1,19240.6,increasing,0,1
bachelors,computer science,"node,developer,java,javascript",india,"career,growth",medium,5,15361.74,increasing,1,0
bachelors,computer science,"java,developer,sql,data",india,"career,growth",medium,1,19117.67,increasing,1,0
bachelors,computer science,"backend,developer,java,sql,javascript,data",india,"career,growth",medium,2,18871.86,increasing,0,0
bachelors,computer science,"backend,developer,java,sql,javascript",india,"career,growth",medium,4,18507.01,increasing,1,1
bachelors,data science,"machine,learning,python,sql,machine learning,data",india,"career,growth",medium,5,20902.86,stable,1,0
bachelors,computer science,"node,developer,java,sql,javascript",india,"career,growth",medium,3,15445.44,increasing,1,0
bachelors,computer science,"wordpress,developer,java,javascript,react",india,"career,growth",medium,4,22589.06,increasing,1,0
bachelors,engineering,"database,administrator,data",india,"career,growth",medium,5,16050.76,increasing,1,1
bachelors,data science,"machine,learning,python,machine learning,data",india,"career,growth",medium,2,14228.95,stable,0,1
bachelors,computer science,"backend,developer,python,java,javascript",india,"career,growth",medium,4,18780.42,increasing,0,1
bachelors,engineering,"network,administrator,data",india,"career,growth",medium,5,18829.83,stable,0,0
bachelors,computer science,"django,developer,python,java,data",india,"career,growth",medium,4,24806.07,increasing,1,1
bachelors,computer science,"devops,engineer,python,data",india,"career,growth",medium,4,21358.01,increasing,1,1
bachelors,computer science,"flutter,developer,data",india,"career,growth",medium,1,17020.05,increasing,1,0
bachelors,computer science,"flutter,developer,data",india,"career,growth",medium,2,13612.65,increasing,1,0
bachelors,engineering,"database,administrator,python,sql,data",india,"career,growth",medium,2,23764.11,increasing,0,1
bachelors,computer science,"ios,developer,data",india,"career,growth",medium,5,21222.34,increasing,1,1
bachelors,engineering,"database,administrator,sql,data",india,"career,growth",medium,0,23605.74,increasing,0,0
bachelors,data science,"machine,learning,python,java,machine learning,data",india,"career,growth",medium,4,20763.62,stable,1,1
bachelors,computer science,"ios,developer,python,java,javascript,data",india,"career,growth",medium,1,14038.25,increasing,1,0
bachelors,engineering,"network,administrator,python",india,"career,growth",medium,4,20773.22,stable,1,0
bachelors,data science,"machine,learning,machine learning",india,"career,growth",medium,3,21877.08,stable,1,0
bachelors,computer science,"javascript,developer,java,sql,react,data",india,"career,growth",medium,5,15603.07,increasing,0,0
bachelors,computer science,"node,developer,java,sql,javascript,data",india,"career,growth",medium,4,18055.62,increasing,1,1
bachelors,computer science,"full,stack,developer,python,java,javascript,react,data",india,"career,growth",medium,5,14041.0,increasing,0,1
bachelors,computer science,"software,engineer,java,javascript,react,data",india,"career,growth",medium,0,25005.58,increasing,0,0
bachelors,computer science,"backend,developer,react,data",india,"career,growth",medium,2,21966.89,increasing,1,1
bachelors,computer science,"software,engineer,java,data",india,"career,growth",medium,4,21740.42,increasing,0,1
bachelors,computer science,"software,engineer,python,java,sql,machine learning,data",india,"career,growth",medium,0,23391.83,increasing,0,1
bachelors,computer science,"backend,developer",india,"career,growth",medium,1,22448.12,increasing,1,1
bachelors,computer science,"java,developer",india,"career,growth",medium,2,21701.14,increasing,1,1
bachelors,computer science,"devops,engineer,python",india,"career,growth",medium,4,20650.17,increasing,1,0
bachelors,computer science,"flutter,developer,java,javascript,data",india,"career,growth",medium,2,19257.16,increasing,0,0
bachelors,computer science,"backend,developer,python,sql,data",india,"career,growth",medium,0,16164.75,increasing,1,0
bachelors,computer science,"php,developer,java,sql,javascript",india,"career,growth",medium,2,18649.07,increasing,0,1
bachelors,data science,"machine,learning,machine learning,data",india,"career,growth",medium,2,17570.03,stable,0,0
bachelors,computer science,"java,developer,python,sql,javascript",india,"career,growth",medium,3,15424.06,increasing,1,1
bachelors,computer science,"django,developer,python,data",india,"career,growth",medium,3,21374.91,increasing,0,0
bachelors,computer science,"wordpress,developer,java,sql,javascript",india,"career,growth",medium,0,14549.35,increasing,0,0
bachelors,computer science,"node,developer,data",india,"career,growth",medium,2,19420.76,increasing,0,0
bachelors,computer science,"full,stack,developer,java,sql,javascript,data",india,"career,growth",medium,4,21948.57,increasing,0,1
bachelors,computer science,"django,developer,python",india,"career,growth",medium,3,16124.49,increasing,1,1
bachelors,computer science,"php,developer,java,javascript",india,"career,growth",medium,4,20736.88,increasing,1,1
bachelors,computer science,"full,stack,developer,python,java,javascript,data",india,"career,growth",medium,5,15593.54,increasing,1,0
bachelors,computer science,"php,developer,java,sql,javascript,data",india,"career,growth",medium,2,16057.73,increasing,0,1
bachelors,computer science,"full,stack,developer,java,javascript",india,"career,growth",medium,3,17896.73,increasing,0,0
bachelors,computer science,"ios,developer,react,data",india,"career,growth",medium,1,22277.6,increasing,1,1
bachelors,computer science,"wordpress,developer",india,"career,growth",medium,4,24337.74,increasing,0,1
bachelors,data science,"machine,learning,python,java,javascript,machine learning",india,"career,growth",medium,0,21992.33,stable,1,1
bachelors,computer science,"django,developer,python,java,sql,javascript,data",india,"career,growth",medium,1,17121.58,increasing,0,0
bachelors,computer science,"node,developer,java,sql,javascript,react",india,"career,growth",medium,2,14578.71,increasing,1,0
bachelors,computer science,"backend,developer,sql",india,"career,growth",medium,5,18155.03,increasing,1,1
bachelors,computer science,"php,developer,sql",india,"career,growth",medium,1,14008.57,increasing,1,1
bachelors,computer science,"ios,developer",india,"career,growth",medium,1,16589.23,increasing,1,0
bachelors,computer science,"java,developer,sql",india,"career,growth",medium,3,21131.03,increasing,1,0
bachelors,computer science,"flutter,developer,java,react",india,"career,growth",medium,4,15042.86,increasing,0,1
bachelors,computer science,"software,engineer,python",india,"career,growth",medium,5,15366.07,increasing,0,1
bachelors,computer science,"javascript,developer,java,sql,react,data",india,"career,growth",medium,2,18088.44,increasing,1,1
bachelors,computer science,"php,developer,sql,data",india,"career,growth",medium,0,15065.83,increasing,1,0
bachelors,data science,"machine,learning,python,java,machine learning,data",india,"career,growth",medium,3,15133.83,stable,1,0
bachelors,computer science,"backend,developer,java,sql,javascript,data",india,"career,growth",medium,1,20182.88,increasing,1,1
bachelors,computer science,"java,developer,python,javascript,react,data",india,"career,growth",medium,4,17008.09,increasing,1,1
bachelors,data science,"machine,learning,python,java,sql,javascript,machine learning,data",india,"career,growth",medium,3,17457.09,stable,1,0
bachelors,computer science,"django,developer,python,sql,react,data",india,"career,growth",medium,0,23715.18,increasing,1,1
bachelors,data science,"machine,learning,python,java,sql,javascript,machine learning,data",india,"career,growth",medium,0,15696.6,stable,0,0
bachelors,computer science,"django,developer,python,java,sql,machine learning,data",india,"career,growth",medium,2,17441.01,increasing,0,0
bachelors,computer science,"flutter,developer,java,sql,javascript",india,"career,growth",medium,0,18357.03,increasing,0,0
bachelors,computer science,"wordpress,developer",india,"career,growth",medium,1,23060.8,increasing,0,1
bachelors,computer science,"flutter,developer,java,javascript,react",india,"career,growth",medium,1,24974.7,increasing,1,0
bachelors,computer science,"javascript,developer,python,java,sql,data",india,"career,growth",medium,5,24041.43,increasing,1,1
bachelors,data science,"machine,learning,data",india,"career,growth",medium,3,19097.87,stable,0,1
bachelors,computer science,"backend,developer,python,sql,data",india,"career,growth",medium,1,19745.96,increasing,0,0
bachelors,computer science,"devops,engineer,sql,data",india,"career,growth",medium,3,16021.43,increasing,1,0
bachelors,computer science,"software,engineer,java,sql",india,"career,growth",medium,2,24177.06,increasing,1,1
bachelors,computer science,"php,developer,sql,data",india,"career,growth",medium,3,24630.41,increasing,1,0
bachelors,computer science,"wordpress,developer,java,sql,javascript,react,data",india,"career,growth",medium,0,24614.84,increasing,1,1
bachelors,computer science,"software,engineer,sql,machine learning,data",india,"career,growth",medium,3,18241.43,increasing,0,0
bachelors,computer science,"full,stack,developer,python,java,sql,javascript,react,machine learning,data",india,"career,growth",medium,4,17297.07,increasing,1,1
bachelors,computer science,"node,developer,java,javascript,react",india,"career,growth",medium,5,16024.07,increasing,1,0
bachelors,computer science,"java,developer,sql,javascript,react,data",india,"career,growth",medium,3,20812.31,increasing,0,1
bachelors,computer science,"devops,engineer,data",india,"career,growth",medium,1,24159.5,increasing,0,1
bachelors,computer science,"full,stack,developer,react,data",india,"career,growth",medium,2,21587.78,increasing,1,1
bachelors,computer science,"full,stack,developer,java,javascript,react",india,"career,growth",medium,5,13556.91,increasing,0,0
bachelors,computer science,"software,engineer,java",india,"career,growth",medium,4,18186.68,increasing,0,1
bachelors,computer science,"backend,developer,python",india,"career,growth",medium,5,14879.54,increasing,1,1
bachelors,computer science,"full,stack,developer,java",india,"career,growth",medium,4,17733.78,increasing,0,0
bachelors,computer science,"software,engineer,java,sql,data",india,"career,growth",medium,3,19483.68,increasing,1,1
bachelors,computer science,"java,developer,sql,data",india,"career,growth",medium,0,23294.03,increasing,0,0
bachelors,computer science,"software,engineer,data",india,"career,growth",medium,2,15587.41,increasing,0,1
bachelors,computer science,"full,stack,developer,python,java,react,machine learning,data",india,"career,growth",medium,2,20022.21,increasing,1,0
bachelors,computer science,"flutter,developer,react",india,"career,growth",medium,1,20397.59,increasing,0,1
bachelors,engineering,"network,administrator,sql,data",india,"career,growth",medium,4,19735.28,stable,1,0
bachelors,computer science,"software,engineer,sql",india,"career,growth",medium,2,15290.7,increasing,0,1
bachelors,computer science,"backend,developer,java,sql,javascript",india,"career,growth",medium,5,16399.45,increasing,0,1
bachelors,engineering,"network,administrator,python,data",india,"career,growth",medium,1,22177.64,stable,1,1
bachelors,computer science,"java,developer,data",india,"career,growth",medium,3,22888.43,increasing,1,0
bachelors,computer science,"java,developer,python,sql",india,"career,growth",medium,0,23330.44,increasing,1,1
bachelors,computer science,"devops,engineer,python,data",india,"career,growth",medium,1,21790.96,increasing,0,1
bachelors,engineering,"network,administrator",india,"career,growth",medium,4,14591.2,stable,1,1
bachelors,computer science,"software,engineer,python,java,javascript,react",india,"career,growth",medium,1,21717.78,increasing,0,1
bachelors,data science,"machine,learning,python,sql,data",india,"career,growth",medium,2,16814.53,stable,1,1
bachelors,computer science,"django,developer,python,java,javascript,react",india,"career,growth",medium,2,21861.01,increasing,0,1
bachelors,computer science,"software,engineer,python,java,javascript,data",india,"career,growth",medium,4,22645.18,increasing,1,1
bachelors,computer science,"node,developer,java,javascript,react,data",india,"career,growth",medium,2,13881.09,increasing,1,1
bachelors,computer science,"flutter,developer,sql,data",india,"career,growth",medium,2,21240.78,increasing,1,1
bachelors,computer science,"node,developer,java,sql,javascript,react",india,"career,growth",medium,0,16457.52,increasing,1,1
bachelors,computer science,"devops,engineer,python,java,sql,data",india,"career,growth",medium,4,21667.37,increasing,1,0
bachelors,computer science,"java,developer",india,"career,growth",medium,1,14078.82,increasing,0,1
bachelors,computer science,"devops,engineer,python,java,react,machine learning,data",india,"career,growth",medium,5,21367.42,increasing,0,1
bachelors,computer science,"full,stack,developer,sql,data",india,"career,growth",medium,2,18428.61,increasing,0,0
bachelors,computer science,"java,developer,sql,javascript,data",india,"career,growth",medium,1,16181.97,increasing,1,1
bachelors,computer science,"django,developer,python,java,sql,javascript",india,"career,growth",medium,3,18713.77,increasing,1,1
bachelors,computer science,"devops,engineer",india,"career,growth",medium,5,19574.19,increasing,0,1
bachelors,computer science,"java,developer,sql,react,machine learning,data",india,"career,growth",medium,2,13520.26,increasing,0,0
bachelors,computer science,"backend,developer,data",india,"career,growth",medium,3,22561.65,increasing,1,0
bachelors,computer science,"devops,engineer,python,sql,data",india,"career,growth",medium,1,22210.38,increasing,0,1
bachelors,computer science,"devops,engineer,python,sql,data",india,"career,growth",medium,3,17095.66,increasing,0,1
bachelors,computer science,"java,developer,react,data",india,"career,growth",medium,1,18216.26,increasing,1,0
bachelors,computer science,"devops,engineer,python,java,sql,data",india,"career,growth",medium,2,23286.31,increasing,0,1
bachelors,computer science,"wordpress,developer,sql",india,"career,growth",medium,5,19391.61,increasing,1,0
bachelors,computer science,"java,developer",india,"career,growth",medium,4,19714.51,increasing,0,1
bachelors,computer science,"javascript,developer,java,sql,react",india,"career,growth",medium,2,22060.73,increasing,0,0
bachelors,computer science,"flutter,developer,react",india,"career,growth",medium,4,21163.26,increasing,1,1
bachelors,computer science,"javascript,developer,python,java",india,"career,growth",medium,0,20703.47,increasing,0,0
bachelors,computer science,"java,developer",india,"career,growth",medium,3,23666.83,increasing,0,1
bachelors,computer science,"flutter,developer,sql",india,"career,growth",medium,3,14818.63,increasing,1,1
bachelors,computer science,"devops,engineer,python,sql,data",india,"career,growth",medium,5,16259.29,increasing,1,0
bachelors,computer science,"django,developer,python,sql",india,"career,growth",medium,2,14512.45,increasing,1,1
bachelors,computer science,"flutter,developer,react",india,"career,growth",medium,5,21530.34,increasing,1,1
bachelors,computer science,"javascript,developer,java",india,"career,growth",medium,2,24302.91,increasing,1,1
bachelors,computer science,"devops,engineer,java",india,"career,growth",medium,1,15106.36,increasing,1,1
bachelors,computer science,"software,engineer,sql,data",india,"career,growth",medium,3,15892.49,increasing,1,1
bachelors,engineering,"network,administrator,data",india,"career,growth",medium,4,13489.65,stable,1,0
bachelors,computer science,"django,developer,python,java,javascript",india,"career,growth",medium,1,18121.11,increasing,1,0
bachelors,computer science,"software,engineer,python,sql,machine learning,data",india,"career,growth",medium,3,21473.54,increasing,0,1
bachelors,computer science,"software,engineer,java,sql,javascript,data",india,"career,growth",medium,1,19483.25,increasing,0,0
bachelors,engineering,"network,administrator,data",india,"career,growth",medium,3,22697.14,stable,0,1
bachelors,computer science,"php,developer,java,javascript,data",india,"career,growth",medium,1,19874.85,increasing,1,1
bachelors,computer science,"node,developer,java,data",india,"career,growth",medium,3,15313.29,increasing,0,1
bachelors,computer science,"full,stack,developer,python,java",india,"career,growth",medium,0,15640.94,increasing,1,1
bachelors,computer science,"php,developer,java,javascript",india,"career,growth",medium,2,18098.81,increasing,0,0
bachelors,data science,"machine,learning,machine learning",india,"career,growth",medium,1,15963.6,stable,0,1
bachelors,computer science,"ios,developer,java,javascript,data",india,"career,growth",medium,2,23449.08,increasing,1,1
bachelors,data science,"machine,learning,python,machine learning",india,"career,growth",medium,3,14196.23,stable,0,1
bachelors,computer science,"flutter,developer,java,react,data",india,"career,growth",medium,2,15124.17,increasing,1,0
bachelors,computer science,"backend,developer",india,"career,growth",medium,5,21766.41,increasing,1,1
bachelors,computer science,"full,stack,developer,python,java,javascript,react,machine learning,data",india,"career,growth",medium,3,23653.45,increasing,1,0
bachelors,computer science,"django,developer,python,data",india,"career,growth",medium,1,21584.91,increasing,1,1
bachelors,computer science,"software,engineer,python,java,sql,data",india,"career,growth",medium,2,22517.77,increasing,0,0
bachelors,computer science,"java,developer,machine learning",india,"career,growth",medium,1,13631.08,increasing,1,0
bachelors,computer science,"php,developer,python,java,sql,javascript",india,"career,growth",medium,0,18583.97,increasing,0,0
bachelors,computer science,"node,developer,java,javascript,react",india,"career,growth",medium,4,19689.99,increasing,1,1
bachelors,computer science,"flutter,developer,machine learning,data",india,"career,growth",medium,3,14690.29,increasing,0,1
bachelors,computer science,"backend,developer,sql,react",india,"career,growth",medium,4,23502.75,increasing,0,1
bachelors,computer science,"django,developer,python,sql",india,"career,growth",medium,4,20361.79,increasing,1,0
bachelors,engineering,"database,administrator,java,data",india,"career,growth",medium,2,15500.11,increasing,0,0
bachelors,computer science,"full,stack,developer,python,java,sql,javascript,react,data",india,"career,growth",medium,1,24109.9,increasing,1,0
bachelors,computer science,"flutter,developer,java,sql,data",india,"career,growth",medium,4,18767.27,increasing,0,0
bachelors,computer science,"java,developer,sql",india,"career,growth",medium,0,15889.62,increasing,1,1
bachelors,computer science,"javascript,developer,react",india,"career,growth",medium,4,16249.83,increasing,0,0
bachelors,computer science,"node,developer",india,"career,growth",medium,3,16442.36,increasing,0,0
bachelors,computer science,"node,developer,java,javascript,data",india,"career,growth",medium,0,15372.32,increasing,1,1
bachelors,computer science,"flutter,developer,java,sql,javascript,react,data",india,"career,growth",medium,0,21144.34,increasing,0,1
bachelors,computer science,"javascript,developer,java,react,data",india,"career,growth",medium,3,20411.18,increasing,0,0
bachelors,computer science,"backend,developer,java,javascript,data",india,"career,growth",medium,0,18404.43,increasing,1,0
bachelors,computer science,"php,developer,sql",india,"career,growth",medium,0,20794.86,increasing,1,1
bachelors,computer science,"django,developer,java,javascript,react",india,"career,growth",medium,5,16684.64,increasing,0,1
bachelors,computer science,"django,developer,python,java,sql,javascript,react",india,"career,growth",medium,2,21377.61,increasing,1,0
bachelors,computer science,"backend,developer,data",india,"career,growth",medium,0,20209.43,increasing,1,0
